Óscar Rodríguez,Astana - Premier Tech,Unclassed,8,6
Luis Leon Sánchez,Astana - Premier Tech,Unclassed,8,6
Gino Mäder,Bahrain - Victorious,Climber,1017,6
Jan Tratnik,Bahrain - Victorious,Unclassed,380,6
Felix Großschartner,BORA - hansgrohe,All Rounder,1031,6
Martin Laas,BORA - hansgrohe,Sprinter,187,6
Jetse Bol,Burgos-BH,Unclassed,146,6
Ángel Madrazo,Burgos-BH,Unclassed,72,6
Daniel Navarro,Burgos-BH,Climber,175,6
Diego Rubio,Burgos-BH,Unclassed,40,6
Jefferson Alveiro Cepeda,Caja Rural - Seguros RGA,Unclassed,20,6
Piet Allegaert,Cofidis,Sprinter,592,6
Jesús Herrada,Cofidis,Climber,336,6
José Herrada,Cofidis,Unclassed,32,6
Emmanuel Morin,Cofidis,Sprinter,0,6
Josef Černý,Deceuninck - Quick Step,Unclassed,330,6
Florian Sénéchal,Deceuninck - Quick Step,Unclassed,322,6
Zdeněk Štybar,Deceuninck - Quick Step,Unclassed,52,6
Bert Van Lerberghe,Deceuninck - Quick Step,Unclassed,120,6
Jonathan Klever Caicedo,EF Education - Nippo,Climber,18,6
Simon Carr,EF Education - Nippo,Unclassed,13,6
Magnus Cort,EF Education - Nippo,Unclassed,1254,6
Mikel Bizkarra,Euskaltel - Euskadi,Unclassed,147,6
Juan José Lobato,Euskaltel - Euskadi,Unclassed,101,6
Luis Ángel Maté,Euskaltel - Euskadi,Unclassed,41,6
Kevin Geniets,Groupama - FDJ,Unclassed,104,6
Rudy Molard,Groupama - FDJ,Unclassed,42,6
Jhonatan Narváez,INEOS Grenadiers,Unclassed,172,6
Salvatore Puccio,INEOS Grenadiers,Unclassed,110,6
Dylan Van Baarle,INEOS Grenadiers,Unclassed,358,6
Jan Hirt,Intermarché - Wanty - Gobert Matériaux,Climber,205,6
Louis Meintjes,Intermarché - Wanty - Gobert Matériaux,Climber,394,6
Riccardo Minali,Intermarché - Wanty - Gobert Matériaux,Unclassed,460,6
Simone Petilli,Intermarché - Wanty - Gobert Matériaux,Unclassed,155,6
Rein Taaramäe,Intermarché - Wanty - Gobert Matériaux,Unclassed,453,6
Itamar Einhorn,Israel Start-Up Nation,Unclassed,245,6
Sep Vanmarcke,Israel Start-Up Nation,Unclassed,58,6
Matthew Holmes,Lotto Soudal,Unclassed,140,6
Andreas Kron,Lotto Soudal,Unclassed,402,6
Harm Vanhoucke,Lotto Soudal,Climber,48,6
Florian Vermeersch,Lotto Soudal,Unclassed,118,6
Nelson Oliveira,Movistar Team,Unclassed,154,6
Carlos Verona,Movistar Team,Unclassed,307,6
Lucas Hamilton,Team BikeExchange,Climber,6,6
Damien Howson,Team BikeExchange,Unclassed,22,6
Mikel Nieve,Team BikeExchange,Climber,42,6
Nick Schultz,Team BikeExchange,Climber,146,6
Robert Stannard,Team BikeExchange,Unclassed,80,6
Thymen Arensman,Team DSM,Unclassed,244,6
Nico Denz,Team DSM,Unclassed,122,6
Chad Haga,Team DSM,Unclassed,231,6
Chris Hamilton,Team DSM,Unclassed,360,6
Michael Storer,Team DSM,Unclassed,855,6
Koen Bouwman,Team Jumbo-Visma,Unclassed,206,6
Robert Gesink,Team Jumbo-Visma,Unclassed,200,6
Sam Oomen,Team Jumbo-Visma,Climber,288,6
Sander Armée,Team Qhubeka ASSOS,Unclassed,20,6
Sergio Henao,Team Qhubeka ASSOS,Climber,60,6
Reinardt Janse Van Rensburg,Team Qhubeka ASSOS,Unclassed,155,6
Gianluca Brambilla,Trek - Segafredo,Climber,146,6
Kenny Elissonde,Trek - Segafredo,Climber,402,6
Quinn Simmons,Trek - Segafredo,Unclassed,250,6
David De La Cruz,UAE-Team Emirates,All Rounder,897,6
Joe Dombrowski,UAE-Team Emirates,Unclassed,346,6
Ryan Gibbons,UAE-Team Emirates,Unclassed,372,6
Rui Oliveira,UAE-Team Emirates,Unclassed,524,6
Jan Polanc,UAE-Team Emirates,Unclassed,455,6
Mikaël Cherel,AG2R Citroën Team ,Unclassed,64,4
Nicolas Prodhomme,AG2R Citroën Team ,Unclassed,120,4
Damien Touzé,AG2R Citroën Team ,Unclassed,105,4
Tobias Bayer,Alpecin-Fenix,Unclassed,76,4
Floris De Tier,Alpecin-Fenix,Unclassed,150,4
Scott Thwaites,Alpecin-Fenix,Unclassed,20,4
Jay Vine,Alpecin-Fenix,Unclassed,318,4
Yuriy Natarov,Astana - Premier Tech,Unclassed,8,4
Yukiya Arashiro,Bahrain - Victorious,Unclassed,112,4
Cesare Benedetti,BORA - hansgrohe,Unclassed,12,4
Patrick Gamper,BORA - hansgrohe,Unclassed,12,4
Anton Palzer,BORA - hansgrohe,Unclassed,12,4
Ben Zwiehoff,BORA - hansgrohe,Unclassed,12,4
Óscar Cabedo,Burgos-BH,Unclassed,123,4
Carlos Canal,Burgos-BH,Unclassed,89,4
Ander Okamika,Burgos-BH,Unclassed,52,4
Pelayo Sanchez,Burgos-BH,Unclassed,78,4
Julen Amezqueta,Caja Rural - Seguros RGA,Unclassed,172,4
Aritz Bagües,Caja Rural - Seguros RGA,Unclassed,90,4
Álvaro Cuadros,Caja Rural - Seguros RGA,Unclassed,20,4
Jonathan Lastra,Caja Rural - Seguros RGA,Unclassed,72,4
Oier Lazkano,Caja Rural - Seguros RGA,Unclassed,40,4
Sergio Roman Martín,Caja Rural - Seguros RGA,Unclassed,20,4
Fernando Barceló,Cofidis,Unclassed,52,4
Eddy Finé,Cofidis,Unclassed,32,4
Rémy Rochas,Cofidis,Unclassed,197,4
Diego Andres Camargo,EF Education - Nippo,Unclassed,66,4
Lawson Craddock,EF Education - Nippo,Unclassed,304,4
Jens Keukeleire,EF Education - Nippo,Unclassed,66,4
Tom Scully,EF Education - Nippo,Unclassed,191,4
Xabier Mikel Azparren,Euskaltel - Euskadi,Unclassed,88,4
Joan Bou,Euskaltel - Euskadi,Unclassed,92,4
Mikel Iturria,Euskaltel - Euskadi,Unclassed,64,4
Gotzon Martín,Euskaltel - Euskadi,Unclassed,119,4
Antonio Soto,Euskaltel - Euskadi,Unclassed,458,4
Jacopo Guarnieri,Groupama - FDJ,Unclassed,4,4
Olivier Le Gac,Groupama - FDJ,Unclassed,85,4
Tobias Ludvigsson,Groupama - FDJ,Unclassed,4,4
Anthony Roux,Groupama - FDJ,Unclassed,224,4
Ramon Sinkeldam,Groupama - FDJ,Unclassed,4,4
Odd Christian Eiking,Intermarché - Wanty - Gobert Matériaux,Unclassed,733,4
Wesley Kreder,Intermarché - Wanty - Gobert Matériaux,Unclassed,90,4
Kévin Van Melsen,Intermarché - Wanty - Gobert Matériaux,Unclassed,90,4
Sebastian Berwick,Israel Start-Up Nation,Unclassed,20,4
Alexander Cataford,Israel Start-Up Nation,Unclassed,0,4
Guy Niv,Israel Start-Up Nation,Unclassed,0,4
James Piccoli,Israel Start-Up Nation,Unclassed,0,4
Mads Würtz Schmidt,Israel Start-Up Nation,Unclassed,0,4
Steff Cras,Lotto Soudal,Unclassed,206,4
Frederik Frison,Lotto Soudal,Unclassed,0,4
Sylvain Moniquet,Lotto Soudal,Unclassed,79,4
Maxim Van Gils,Lotto Soudal,Unclassed,32,4
Imanol Erviti,Movistar Team,Unclassed,114,4
Johan Jacobs,Movistar Team,Unclassed,78,4
José Joaquín Rojas,Movistar Team,Unclassed,146,4
Andrey Zeits,Team BikeExchange,Unclassed,147,4
Martijn Tusveld,Team DSM,Unclassed,199,4
Lennard Hofstede,Team Jumbo-Visma,Unclassed,200,4
Nathan Van Hooydonck,Team Jumbo-Visma,Unclassed,211,4
Connor Brown,Team Qhubeka ASSOS,Unclassed,0,4
Dimitri Claeys,Team Qhubeka ASSOS,Unclassed,26,4
Bert-Jan Lindeman,Team Qhubeka ASSOS,Unclassed,28,4
Dylan Sunderland,Team Qhubeka ASSOS,Unclassed,55,4
Alex Kirsch,Trek - Segafredo,Unclassed,45,4
Juan Pedro López,Trek - Segafredo,Unclassed,341,4
Antonio Nibali,Trek - Segafredo,Unclassed,40,4
Kiel Reijnen,Trek - Segafredo,Unclassed,18,4
