Jonas Iversby Hvideberg,Team DSM,Unclassed,52,4
Niklas Märkl,Team DSM,Unclassed,68,4
Florian Stork,Team DSM,Unclassed,44,4
Martijn Tusveld,Team DSM,Unclassed,44,4
Lukas Pöstlberger,Team Jayco AlUla,Unclassed,22,4
Callum Scotson,Team Jayco AlUla,Unclassed,10,4
Campbell Stewart,Team Jayco AlUla,Unclassed,102,4
Amanuel Ghebreigzabhier,Trek - Segafredo,Unclassed,222,4
Daan Hoole,Trek - Segafredo,Unclassed,39,4
Alex Kirsch,Trek - Segafredo,Unclassed,280,4
Otto Vergaerde,Trek - Segafredo,Unclassed,89,4
