Rein Taaramäe,Intermarché - Wanty - Gobert Matériaux,Climber,531,6
Matthias Brändle,Israel - Premier Tech,Unclassed,2,6
Alessandro De Marchi,Israel - Premier Tech,Climber,37,6
Alex Dowsett,Israel - Premier Tech,Unclassed,2,6
Rick Zabel,Israel - Premier Tech,Unclassed,97,6
Edoardo Affini,Jumbo-Visma,Unclassed,409,6
Koen Bouwman,Jumbo-Visma,Climber,1256,6
Pascal Eenkhoorn,Jumbo-Visma,Unclassed,191,6
Gijs Leemreize,Jumbo-Visma,Unclassed,799,6
Sam Oomen,Jumbo-Visma,Climber,291,6
Jos Van Emden,Jumbo-Visma,Unclassed,38,6
Thomas De Gendt,Lotto Soudal,Unclassed,267,6
Harm Vanhoucke,Lotto Soudal,Climber,187,6
Antonio Pedrero,Movistar Team,Climber,397,6
José Joaquín Rojas,Movistar Team,Unclassed,90,6
Sergio Samitier,Movistar Team,Unclassed,0,6
Davide Ballerini,Quick-Step Alpha Vinyl Team,Unclassed,252,6
Michael Mørkøv,Quick-Step Alpha Vinyl Team,Unclassed,22,6
Damien Howson,Team BikeExchange - Jayco,Unclassed,34,6
Matteo Sobrero,Team BikeExchange - Jayco,Unclassed,458,6
Cees Bol,Team DSM,Sprinter,51,6
Alberto Dainese,Team DSM,Sprinter,697,6
Chris Hamilton,Team DSM,Unclassed,45,6
Dario Cataldo,Trek - Segafredo,Unclassed,138,6
Juan Pedro López,Trek - Segafredo,Unclassed,962,6
Mattias Skjelmose Jensen,Trek - Segafredo,Unclassed,219,6
Edward Theuns,Trek - Segafredo,Unclassed,503,6
Rui Oliveira,UAE Team Emirates,Unclassed,44,6
Maximiliano Richeze,UAE Team Emirates,Unclassed,69,6
Mikaël Cherel,AG2R Citroën Team,Unclassed,95,4
Felix Gall,AG2R Citroën Team,Unclassed,168,4
Jaakko Hänninen,AG2R Citroën Team,Unclassed,30,4
Nicolas Prodhomme,AG2R Citroën Team,Unclassed,65,4
Tobias Bayer,Alpecin-Fenix,Unclassed,269,4
Alexander Krieger,Alpecin-Fenix,Unclassed,36,4
Senne Leysen,Alpecin-Fenix,Unclassed,44,4
Oscar Riesebeek,Alpecin-Fenix,Unclassed,107,4
Vadim Pronskiy,Astana Qazaqstan Team,Unclassed,20,4
Harold Tejada,Astana Qazaqstan Team,Unclassed,50,4
Domen Novak,Bahrain - Victorious,Unclassed,377,4
Jasha Sütterlin,Bahrain - Victorious,Unclassed,154,4
Luca Covili,Bardiani-CSF-Faizanè,Unclassed,241,4
Davide Gabburo,Bardiani-CSF-Faizanè,Unclassed,527,4
Luca Rastelli,Bardiani-CSF-Faizanè,Unclassed,36,4
Alessandro Tonelli,Bardiani-CSF-Faizanè,Unclassed,225,4
Samuele Zoccarato,Bardiani-CSF-Faizanè,Unclassed,0,4
Cesare Benedetti,BORA - hansgrohe,Unclassed,216,4
Patrick Gamper,BORA - hansgrohe,Unclassed,216,4
Ben Zwiehoff,BORA - hansgrohe,Unclassed,236,4
Wesley Kreder,Cofidis,Unclassed,2,4
Anthony Perez,Cofidis,Unclassed,2,4
Pierre-Luc Périchon,Cofidis,Unclassed,2,4
Mattia Bais,Drone Hopper - Androni Giocattoli,Unclassed,172,4
Andrii Ponomar,Drone Hopper - Androni Giocattoli,Unclassed,0,4
Filippo Tagliani,Drone Hopper - Androni Giocattoli,Unclassed,256,4
Edoardo Zardini,Drone Hopper - Androni Giocattoli,Unclassed,100,4
Jonathan Klever Caicedo,EF Education-EasyPost,Unclassed,20,4
Diego Andrés Camargo,EF Education-EasyPost,Unclassed,82,4
Owain Doull,EF Education-EasyPost,Unclassed,4,4
Merhawi Kudus,EF Education-EasyPost,Unclassed,24,4
Julius Van Den Berg,EF Education-EasyPost,Unclassed,77,4
Davide Bais,EOLO-Kometa,Unclassed,2,4
Erik Fetter,EOLO-Kometa,Unclassed,67,4
Mirco Maestri,EOLO-Kometa,Unclassed,115,4
Samuele Rivi,EOLO-Kometa,Unclassed,62,4
Clément Davy,Groupama - FDJ,Unclassed,48,4
Jacopo Guarnieri,Groupama - FDJ,Unclassed,32,4
Ignatas Konovalovas,Groupama - FDJ,Unclassed,48,4
Miles Scotson,Groupama - FDJ,Unclassed,28,4
Ramon Sinkeldam,Groupama - FDJ,Unclassed,28,4
Salvatore Puccio,INEOS Grenadiers,Unclassed,110,4
Aimé De Gendt,Intermarché - Wanty - Gobert Matériaux,Unclassed,122,4
Barnabás Peák,Intermarché - Wanty - Gobert Matériaux,Unclassed,153,4
Loïc Vliegen,Intermarché - Wanty - Gobert Matériaux,Unclassed,109,4
Jenthe Biermans,Israel - Premier Tech,Unclassed,10,4
Alexander Cataford,Israel - Premier Tech,Unclassed,22,4
Reto Hollenstein,Israel - Premier Tech,Unclassed,2,4
Matthew Holmes,Lotto Soudal,Unclassed,12,4
Roger Kluge,Lotto Soudal,Unclassed,12,4
Sylvain Moniquet,Lotto Soudal,Unclassed,294,4
Michael Schwarzmann,Lotto Soudal,Unclassed,96,4
Rüdiger Selig,Lotto Soudal,Unclassed,12,4
Jorge Arcas,Movistar Team,Unclassed,182,4
Will Barta,Movistar Team,Unclassed,59,4
Oier Lazkano,Movistar Team,Unclassed,4,4
Pieter Serry,Quick-Step Alpha Vinyl Team,Unclassed,16,4
Bert Van Lerberghe,Quick-Step Alpha Vinyl Team,Unclassed,16,4
Lawson Craddock,Team BikeExchange - Jayco,Unclassed,34,4
Michael Hepburn,Team BikeExchange - Jayco,Unclassed,84,4
Christopher Juul-Jensen,Team BikeExchange - Jayco,Unclassed,14,4
Callum Scotson,Team BikeExchange - Jayco,Unclassed,14,4
Romain Combaud,Team DSM,Unclassed,20,4
Nico Denz,Team DSM,Unclassed,86,4
Martijn Tusveld,Team DSM,Unclassed,190,4
Jacopo Mosca,Trek - Segafredo,Unclassed,118,4
Otto Vergaerde,Trek - Segafredo,Unclassed,118,4
