Jordi Meeus,BORA - hansgrohe,Sprinter,692,8
Guillaume Martin,Cofidis,Climber,632,8
Magnus Cort,EF Education-EasyPost,Unclassed,20,8
Neilson Powless,EF Education-EasyPost,All Rounder,569,8
Valentin Madouas,Groupama - FDJ,Unclassed,154,8
Louis Meintjes,Intermarché - Circus - Wanty,Climber,109,8
Dylan Teuns,Israel - Premier Tech,Climber,294,8
Michael Woods,Israel - Premier Tech,Climber,631,8
Wilco Kelderman,Jumbo-Visma,All Rounder,585,8
Sepp Kuss,Jumbo-Visma,Climber,938,8
Christophe Laporte,Jumbo-Visma,Unclassed,510,8
Matteo Jorgenson,Movistar Team,All Rounder,363,8
Sam Welsford,Team DSM - Firmenich,Sprinter,170,8
Pierre Latour,TotalEnergies,Climber,280,8
Peter Sagan,TotalEnergies,Sprinter,251,8
Rafał Majka,UAE Team Emirates,Climber,543,8
Marc Soler,UAE Team Emirates,All Rounder,218,8
Matteo Trentin,UAE Team Emirates,Sprinter,438,8
Clément Berthet,AG2R Citroën Team,Unclassed,250,6
Benoît Cosnefroy,AG2R Citroën Team,Unclassed,38,6
Aurélien Paret-Peintre,AG2R Citroën Team,Climber,18,6
Quinten Hermans,Alpecin-Deceuninck,Unclassed,40,6
Søren Kragh Andersen,Alpecin-Deceuninck,Unclassed,60,6
Cees Bol,Astana Qazaqstan Team,Sprinter,324,6
David De La Cruz,Astana Qazaqstan Team,Unclassed,90,6
Gianni Moscon,Astana Qazaqstan Team,Unclassed,4,6
Luis León Sánchez,Astana Qazaqstan Team,Unclassed,0,6
Harold Tejada,Astana Qazaqstan Team,Unclassed,114,6
Nikias Arndt,Bahrain - Victorious,Unclassed,132,6
Matej Mohorič,Bahrain - Victorious,Unclassed,601,6
Wout Poels,Bahrain - Victorious,Climber,421,6
Emanuel Buchmann,BORA - hansgrohe,Climber,427,6
Bob Jungels,BORA - hansgrohe,Unclassed,65,6
Patrick Konrad,BORA - hansgrohe,Climber,53,6
Nils Politt,BORA - hansgrohe,Unclassed,75,6
Danny Van Poppel,BORA - hansgrohe,Sprinter,158,6
Bryan Coquard,Cofidis,Sprinter,938,6
Simon Geschke,Cofidis,Unclassed,16,6
Ion Izagirre,Cofidis,All Rounder,260,6
Victor Lafay,Cofidis,Unclassed,465,6
Axel Zingle,Cofidis,Unclassed,19,6
Alberto Bettiol,EF Education-EasyPost,Unclassed,111,6
Esteban Chaves,EF Education-EasyPost,Climber,147,6
James Shaw,EF Education-EasyPost,Unclassed,281,6
Rigoberto Urán,EF Education-EasyPost,All Rounder,31,6
Kevin Geniets,Groupama - FDJ,Unclassed,25,6
Stefan Küng,Groupama - FDJ,Unclassed,34,6
Quentin Pacher,Groupama - FDJ,Unclassed,49,6
Jonathan Castroviejo,INEOS Grenadiers,Unclassed,357,6
Omar Fraile,INEOS Grenadiers,Unclassed,117,6
Michał Kwiatkowski,INEOS Grenadiers,Unclassed,547,6
Ben Turner,INEOS Grenadiers,Unclassed,54,6
Rui Costa,Intermarché - Circus - Wanty,Unclassed,10,6
Dion Smith,Intermarché - Circus - Wanty,Unclassed,6,6
Mike Teunissen,Intermarché - Circus - Wanty,Unclassed,108,6
Georg Zimmermann,Intermarché - Circus - Wanty,Unclassed,351,6
Simon Clarke,Israel - Premier Tech,Unclassed,8,6
Hugo Houle,Israel - Premier Tech,Unclassed,111,6
Nick Schultz,Israel - Premier Tech,Unclassed,42,6
Corbin Strong,Israel - Premier Tech,Sprinter,320,6
Tiesj Benoot,Jumbo-Visma,Unclassed,593,6
Dylan Van Baarle,Jumbo-Visma,Unclassed,318,6
Nathan Van Hooydonck,Jumbo-Visma,Unclassed,334,6
Juan Pedro López,Lidl - Trek,Unclassed,16,6
Quinn Simmons,Lidl - Trek,Unclassed,16,6
Jasper Stuyven,Lidl - Trek,Unclassed,111,6
Victor Campenaerts,Lotto Dstny,Unclassed,276,6
Jasper De Buyst,Lotto Dstny,Unclassed,149,6
Pascal Eenkhoorn,Lotto Dstny,Unclassed,295,6
Maxim Van Gils,Lotto Dstny,Climber,371,6
Alex Aranburu,Movistar Team,Sprinter,224,6
Ruben Guerreiro,Movistar Team,Climber,319,6
Gorka Izagirre,Movistar Team,Unclassed,114,6
Antonio Pedrero,Movistar Team,Climber,112,6
Kasper Asgreen,Soudal - Quick Step,Unclassed,531,6
Rémi Cavagna,Soudal - Quick Step,Unclassed,166,6
Yves Lampaert,Soudal - Quick Step,Unclassed,52,6
Warren Barguil,Team Arkéa Samsic,Climber,363,6
Clément Champoussin,Team Arkéa Samsic,Unclassed,0,6
Matis Louvel,Team Arkéa Samsic,Unclassed,180,6
Luca Mozzato,Team Arkéa Samsic,Sprinter,455,6
John Degenkolb,Team DSM - Firmenich,Sprinter,0,6
Chris Hamilton,Team DSM - Firmenich,Unclassed,0,6
Kevin Vermaerke,Team DSM - Firmenich,Climber,5,6
Chris Harper,Team Jayco AlUla,Unclassed,313,6
Luka Mezgec,Team Jayco AlUla,Sprinter,199,6
Edvald Boasson Hagen,TotalEnergies,Unclassed,50,6
Mathieu Burgaudeau,TotalEnergies,Unclassed,473,6
Steff Cras,TotalEnergies,Unclassed,107,6
Valentin Ferron,TotalEnergies,Unclassed,42,6
Anthony Turgis,TotalEnergies,Sprinter,54,6
Mikkel Bjerg,UAE Team Emirates,Unclassed,219,6
Felix Großschartner,UAE Team Emirates,Unclassed,270,6
Anthon Charmig,Uno-X Pro Cycling Team,Unclassed,36,6
Jonas Gregaard,Uno-X Pro Cycling Team,Unclassed,175,6
Tobias Halland Johannessen,Uno-X Pro Cycling Team,All Rounder,658,6
Alexander Kristoff,Uno-X Pro Cycling Team,Sprinter,364,6
Rasmus Tiller,Uno-X Pro Cycling Team,Unclassed,84,6
Torstein Træen,Uno-X Pro Cycling Team,Unclassed,7,6
Søren Wærenskjold,Uno-X Pro Cycling Team,Sprinter,137,6
Stan Dewulf,AG2R Citroën Team,Unclassed,18,4
Oliver Naesen,AG2R Citroën Team,Unclassed,59,4
Nans Peters,AG2R Citroën Team,Unclassed,18,4
Silvan Dillier,Alpecin-Deceuninck,Unclassed,48,4
Michael Gogl,Alpecin-Deceuninck,Unclassed,40,4
Jonas Rickaert,Alpecin-Deceuninck,Unclassed,40,4
Ramon Sinkeldam,Alpecin-Deceuninck,Unclassed,36,4
Yevgeniy Fedorov,Astana Qazaqstan Team,Unclassed,12,4
Marco Haller,BORA - hansgrohe,Unclassed,75,4
Anthony Perez,Cofidis,Unclassed,23,4
Alexis Renard,Cofidis,Unclassed,16,4
Andrey Amador,EF Education-EasyPost,Unclassed,68,4
Olivier Le Gac,Groupama - FDJ,Unclassed,12,4
Lars Van Den Berg,Groupama - FDJ,Unclassed,40,4
Lilian Calmejane,Intermarché - Circus - Wanty,Unclassed,46,4
Adrien Petit,Intermarché - Circus - Wanty,Unclassed,26,4
Guillaume Boivin,Israel - Premier Tech,Unclassed,28,4
Krists Neilands,Israel - Premier Tech,Unclassed,197,4
Tony Gallopin,Lidl - Trek,Unclassed,16,4
Alex Kirsch,Lidl - Trek,Unclassed,28,4
Frederik Frison,Lotto Dstny,Unclassed,14,4
Jacopo Guarnieri,Lotto Dstny,Unclassed,6,4
Florian Vermeersch,Lotto Dstny,Unclassed,14,4
Gregor Mühlberger,Movistar Team,Unclassed,10,4
Nelson Oliveira,Movistar Team,Unclassed,28,4
Tim Declercq,Soudal - Quick Step,Unclassed,44,4
Dries Devenyns,Soudal - Quick Step,Unclassed,12,4
Michael Mørkøv,Soudal - Quick Step,Unclassed,37,4
Jenthe Biermans,Team Arkéa Samsic,Unclassed,1,4
Anthony Delaplace,Team Arkéa Samsic,Unclassed,40,4
Simon Guglielmi,Team Arkéa Samsic,Unclassed,154,4
Laurent Pichon,Team Arkéa Samsic,Unclassed,42,4
Matthew Dinham,Team DSM - Firmenich,Unclassed,0,4
Alex Edmondson,Team DSM - Firmenich,Unclassed,0,4
Nils Eekhoff,Team DSM - Firmenich,Unclassed,122,4
Lawson Craddock,Team Jayco AlUla,Unclassed,175,4
Luke Durbridge,Team Jayco AlUla,Unclassed,24,4
Christopher Juul-Jensen,Team Jayco AlUla,Unclassed,47,4
Elmar Reinders,Team Jayco AlUla,Unclassed,24,4
Daniel Oss,TotalEnergies,Unclassed,42,4
Vegard Stake Laengen,UAE Team Emirates,Unclassed,218,4
Jonas Abrahamsen,Uno-X Pro Cycling Team,Unclassed,300,4
