Tiesj Benoot,Team Visma | Lease a Bike,Unclassed,292,6
Victor Campenaerts,Team Visma | Lease a Bike,Unclassed,537,6
Julian Alaphilippe,Tudor Pro Cycling Team,Climber,408,6
Alberto Dainese,Tudor Pro Cycling Team,Sprinter,322,6
Marc Hirschi,Tudor Pro Cycling Team,Unclassed,53,6
Marius Mayrhofer,Tudor Pro Cycling Team,Sprinter,94,6
Michael Storer,Tudor Pro Cycling Team,Climber,388,6
Matteo Trentin,Tudor Pro Cycling Team,Sprinter,360,6
Jhonatan Narváez,UAE Team Emirates - XRG,Unclassed,653,6
Nils Politt,UAE Team Emirates - XRG,Unclassed,288,6
Pavel Sivakov,UAE Team Emirates - XRG,Climber,268,6
Marc Soler,UAE Team Emirates - XRG,Climber,278,6
Tim Wellens,UAE Team Emirates - XRG,Unclassed,701,6
Jonas Abrahamsen,Uno-X Mobility,Unclassed,460,6
Magnus Cort,Uno-X Mobility,Unclassed,12,6
Stian Fredheim,Uno-X Mobility,Sprinter,150,6
Markus Hoelgaard,Uno-X Mobility,Unclassed,12,6
Anders Halland Johannessen,Uno-X Mobility,Unclassed,147,6
Andreas Leknessund,Uno-X Mobility,Unclassed,62,6
Søren Wærenskjold,Uno-X Mobility,Sprinter,327,6
Davide Ballerini,XDS Astana Team,Unclassed,431,6
Cees Bol,XDS Astana Team,Unclassed,16,6
Clément Champoussin,XDS Astana Team,Climber,16,6
Yevgeniy Fedorov,XDS Astana Team,Unclassed,140,6
Sergio Higuita,XDS Astana Team,Unclassed,220,6
Harold Tejada,XDS Astana Team,Unclassed,213,6
Mike Teunissen,XDS Astana Team,Unclassed,189,6
Simone Velasco,XDS Astana Team,Unclassed,301,6
Silvan Dillier,Alpecin - Deceuninck,Unclassed,78,4
Jonas Rickaert,Alpecin - Deceuninck,Unclassed,114,4
Mathis Le Berre,Arkéa - B&B Hotels,Unclassed,32,4
Kamil Gradek,Bahrain - Victorious,Unclassed,6,4
Robert Stannard,Bahrain - Victorious,Unclassed,6,4
Damien Touzé,Cofidis,Unclassed,45,4
Oliver Naesen,Decathlon AG2R La Mondiale Team,Unclassed,14,4
Callum Scotson,Decathlon AG2R La Mondiale Team,Unclassed,22,4
Harry Sweeny,EF Education - EasyPost,Unclassed,209,4
Cyril Barthe,Groupama - FDJ,Unclassed,34,4
Clément Russo,Groupama - FDJ,Unclassed,245,4
Connor Swift,INEOS Grenadiers,Unclassed,20,4
Roel Van Sintmaartensdijk,Intermarché - Wanty,Unclassed,10,4
Guillaume Boivin,Israel - Premier Tech,Unclassed,0,4
Matis Louvel,Israel - Premier Tech,Unclassed,2,4
Edward Theuns,Lidl - Trek,Unclassed,38,4
Jasper De Buyst,Lotto,Unclassed,0,4
Jarrad Drizners,Lotto,Unclassed,43,4
Sébastien Grignard,Lotto,Unclassed,2,4
Eduardo Sepúlveda,Lotto,Unclassed,2,4
Gianni Moscon,Red Bull - BORA - hansgrohe,Unclassed,66,4
Mick Van Dijke,Red Bull - BORA - hansgrohe,Unclassed,74,4
Pascal Eenkhoorn,Soudal Quick-Step,Unclassed,290,4
Bert Van Lerberghe,Soudal Quick-Step,Unclassed,46,4
Luke Durbridge,Team Jayco AlUla,Unclassed,12,4
Elmar Reinders,Team Jayco AlUla,Unclassed,12,4
Niklas Märkl,Team Picnic PostNL,Unclassed,63,4
Tim Naberman,Team Picnic PostNL,Unclassed,13,4
Thomas Gachignard,Team TotalEnergies,Unclassed,36,4
Marco Haller,Tudor Pro Cycling Team,Unclassed,48,4
Fabian Lienhard,Tudor Pro Cycling Team,Unclassed,12,4
